,numero,año,escolaridad,experiencia,sindicalizado,etnia,casado,salud,sueldo,industria,ocupacion,lugar_residencia
3483,8903,1982,11,4,no,hisp,no,no,1.185463679,Professional_and_Related Service,"Professional, Technical_and_kindred",south
3484,8903,1983,11,5,no,hisp,sí,no,1.396912966,Professional_and_Related Service,Laborers_and_farmers,south
3485,8903,1984,11,6,no,hisp,sí,no,1.307852935,Professional_and_Related Service,"Professional, Technical_and_kindred",south
3486,8903,1985,11,7,no,hisp,sí,no,1.652713896,Professional_and_Related Service,Service_Workers,south
3487,8903,1986,11,8,no,hisp,sí,sí,1.158107549,Professional_and_Related Service,Service_Workers,south
3488,8903,1987,11,9,no,hisp,sí,no,0.459517091,Professional_and_Related Service,"Professional, Technical_and_kindred",south
3489,8908,1980,12,2,sí,hisp,no,no,1.241182909,Trade,Laborers_and_farmers,south
3490,8908,1981,12,3,sí,hisp,sí,no,1.271414085,Trade,Operatives_and_kindred,south
3491,8908,1982,12,4,no,hisp,sí,no,1.423654406,Trade,Laborers_and_farmers,south
3492,8908,1983,12,5,no,hisp,sí,no,1.160250549,Trade,"Managers, Officials_and_Proprietors",south
3493,8908,1984,12,6,no,hisp,sí,no,1.228116698,Trade,"Managers, Officials_and_Proprietors",south
3494,8908,1985,12,7,no,hisp,sí,no,1.383844032,Trade,"Managers, Officials_and_Proprietors",south
3495,8908,1986,12,8,sí,hisp,sí,no,1.149982141,Trade,"Managers, Officials_and_Proprietors",south
3496,8908,1987,12,9,sí,hisp,sí,no,1.156881908,Trade,"Managers, Officials_and_Proprietors",south
3497,8911,1980,12,4,no,hisp,no,no,1.047522,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",south
3498,8911,1981,12,5,sí,hisp,no,no,1.123930097,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",south
3499,8911,1982,12,6,sí,hisp,no,no,1.061894706,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",south
3500,8911,1983,12,7,no,hisp,no,no,0.926902393,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",south
3501,8911,1984,12,8,sí,hisp,no,no,1.050023826,Transportation,"Professional, Technical_and_kindred",south
3502,8911,1985,12,9,no,hisp,no,no,1.072814596,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",south
3503,8911,1986,12,10,sí,hisp,no,no,1.117285554,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",south
3504,8911,1987,12,11,no,hisp,no,no,1.11914158,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",south
3505,8917,1980,11,4,no,hisp,sí,no,1.556033924,Mining,Operatives_and_kindred,NA
3506,8917,1981,11,5,no,hisp,sí,no,2.00053308,Mining,Operatives_and_kindred,NA
3507,8917,1982,11,6,no,hisp,sí,no,1.585918937,Mining,Operatives_and_kindred,NA
3508,8917,1983,11,7,no,hisp,no,no,1.74036618,Mining,Operatives_and_kindred,NA
3509,8917,1984,11,8,no,hisp,no,no,1.866267521,Mining,Operatives_and_kindred,NA
3510,8917,1985,11,9,no,hisp,no,sí,2.133686557,Mining,Operatives_and_kindred,NA
3511,8917,1986,11,10,no,hisp,no,no,2.154777066,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",NA
3512,8917,1987,11,11,no,hisp,no,no,1.93965786,Mining,Operatives_and_kindred,NA
3513,8991,1980,11,3,no,black,no,no,1.451502197,Trade,"Managers, Officials_and_Proprietors",south
3514,8991,1981,11,4,sí,black,no,no,2.276037165,Manufacturing,Operatives_and_kindred,south
3515,8991,1982,11,5,no,black,no,no,2.011175601,Manufacturing,Operatives_and_kindred,south
3516,8991,1983,11,6,sí,black,no,no,2.227178425,Manufacturing,Operatives_and_kindred,south
3517,8991,1984,11,7,no,black,no,no,2.205794528,Manufacturing,"Craftsmen, Foremen_and_kindred",south
3518,8991,1985,11,8,no,black,no,no,2.207794529,Manufacturing,Operatives_and_kindred,south
3519,8991,1986,11,9,no,black,no,no,2.187726966,Manufacturing,Operatives_and_kindred,south
3520,8991,1987,11,10,sí,black,sí,no,2.074653025,Manufacturing,"Craftsmen, Foremen_and_kindred",south
3521,8997,1980,14,2,sí,black,no,no,1.81264268,Transportation,Laborers_and_farmers,south
3522,8997,1981,14,3,sí,black,no,no,1.967650136,Transportation,"Craftsmen, Foremen_and_kindred",south
3523,8997,1982,14,4,sí,black,no,no,2.068939801,Transportation,"Craftsmen, Foremen_and_kindred",south
3524,8997,1983,14,5,sí,black,no,no,2.210917905,Transportation,"Craftsmen, Foremen_and_kindred",south
3525,8997,1984,14,6,sí,black,no,no,2.343944867,Transportation,"Craftsmen, Foremen_and_kindred",south
3526,8997,1985,14,7,sí,black,no,no,2.309577223,Transportation,"Craftsmen, Foremen_and_kindred",south
3527,8997,1986,14,8,sí,black,no,no,2.38188298,Transportation,"Craftsmen, Foremen_and_kindred",south
3528,8997,1987,14,9,sí,black,no,no,2.28229239,Transportation,Clerical_and_kindred,south
3529,9014,1980,12,4,no,black,no,no,1.829710589,Professional_and_Related Service,Clerical_and_kindred,south
3530,9014,1981,12,5,no,black,no,no,1.483992004,Business_and_Repair_Service,Clerical_and_kindred,south
3531,9014,1982,12,6,no,black,no,no,1.460391145,Professional_and_Related Service,Clerical_and_kindred,south
3532,9014,1983,12,7,sí,black,no,no,1.412410208,Professional_and_Related Service,Clerical_and_kindred,south
3533,9014,1984,12,8,no,black,no,no,1.074813455,Professional_and_Related Service,Clerical_and_kindred,south
3534,9014,1985,12,9,no,black,no,no,1.720146034,Professional_and_Related Service,Clerical_and_kindred,south
3535,9014,1986,12,10,no,black,sí,no,2.174654884,Professional_and_Related Service,Clerical_and_kindred,south
3536,9014,1987,12,11,no,black,sí,no,1.812288761,Transportation,Clerical_and_kindred,south
3537,9015,1980,9,7,no,black,no,no,1.399805498,Trade,Clerical_and_kindred,south
3538,9015,1981,9,8,no,black,no,no,1.391406556,Trade,Laborers_and_farmers,south
3539,9015,1982,9,9,no,black,no,no,1.380151218,Trade,Clerical_and_kindred,south
3540,9015,1983,9,10,sí,black,sí,no,1.733837105,Trade,Laborers_and_farmers,south
3541,9015,1984,9,11,no,black,sí,no,1.556776997,Trade,Operatives_and_kindred,south
3542,9015,1985,9,12,no,black,sí,no,1.764922815,Trade,Clerical_and_kindred,south
3543,9015,1986,9,13,no,black,sí,no,1.673062566,Trade,Clerical_and_kindred,south
3544,9015,1987,9,14,sí,black,sí,no,1.301855678,Trade,Clerical_and_kindred,south
3545,9027,1980,12,3,no,other,no,no,1.579335569,Trade,"Managers, Officials_and_Proprietors",south
3546,9027,1981,12,4,no,other,no,no,1.600313005,Trade,"Managers, Officials_and_Proprietors",south
3547,9027,1982,12,5,no,other,no,no,2.400315073,Manufacturing,Operatives_and_kindred,NA
3548,9027,1983,12,6,sí,other,no,no,2.361105095,Manufacturing,Operatives_and_kindred,NA
3549,9027,1984,12,7,sí,other,no,no,2.273077391,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
3550,9027,1985,12,8,sí,other,no,sí,2.443347536,Manufacturing,Operatives_and_kindred,NA
3551,9027,1986,12,9,sí,other,no,sí,2.503426081,Manufacturing,Operatives_and_kindred,NA
3552,9027,1987,12,10,sí,other,no,no,2.309376524,Manufacturing,Operatives_and_kindred,NA
3553,9066,1980,11,1,sí,black,no,no,1.601883188,Trade,Service_Workers,south
3554,9066,1981,11,2,no,black,no,no,1.429397602,Entertainment,Service_Workers,south
3555,9066,1982,11,3,no,black,no,no,-1.216737146,Trade,Service_Workers,south
3556,9066,1983,11,4,no,black,no,no,1.106962771,Personal_Service,Service_Workers,south
3557,9066,1984,11,5,sí,black,no,no,1.246190789,Personal_Service,Service_Workers,south
3558,9066,1985,11,6,no,black,no,no,1.415846763,Personal_Service,Service_Workers,south
3559,9066,1986,11,7,no,black,no,no,1.668933172,Trade,Service_Workers,south
3560,9066,1987,11,8,sí,black,no,no,1.727523494,Trade,Service_Workers,south
3561,9082,1980,8,4,no,other,no,no,-0.073552461,Agricultural,Farm_Laborers_and_Foreman,NA
3562,9082,1981,8,5,no,other,no,no,1.293025891,Construction,Laborers_and_farmers,NA
3563,9082,1982,8,6,no,other,no,no,1.634413899,Construction,Laborers_and_farmers,NA
3564,9082,1983,8,7,no,other,sí,no,1.688525644,Construction,Laborers_and_farmers,NA
3565,9082,1984,8,8,no,other,sí,no,1.618007863,Construction,Laborers_and_farmers,NA
3566,9082,1985,8,9,no,other,no,no,1.514647348,Construction,"Craftsmen, Foremen_and_kindred",NA
3567,9082,1986,8,10,no,other,sí,no,1.468529108,Construction,"Craftsmen, Foremen_and_kindred",NA
3568,9082,1987,8,11,no,other,sí,no,1.706928245,Construction,Laborers_and_farmers,NA
3569,9131,1980,5,9,no,other,no,no,1.106828809,Construction,"Craftsmen, Foremen_and_kindred",NA
3570,9131,1981,5,10,no,other,sí,no,1.027746173,Construction,"Craftsmen, Foremen_and_kindred",NA
3571,9131,1982,5,11,no,other,sí,no,1.262565401,Construction,Laborers_and_farmers,NA
3572,9131,1983,5,12,no,other,sí,no,1.399987688,Construction,"Craftsmen, Foremen_and_kindred",NA
3573,9131,1984,5,13,no,other,sí,no,1.589569928,Construction,"Craftsmen, Foremen_and_kindred",NA
3574,9131,1985,5,14,no,other,sí,no,1.49183267,Construction,"Craftsmen, Foremen_and_kindred",NA
3575,9131,1986,5,15,no,other,sí,no,1.37351483,Construction,Laborers_and_farmers,NA
3576,9131,1987,5,16,no,other,sí,no,1.459467386,Construction,Laborers_and_farmers,NA
3577,9132,1980,6,7,no,other,sí,no,1.224856015,Construction,"Craftsmen, Foremen_and_kindred",NA
3578,9132,1981,6,8,no,other,sí,no,1.175223391,Construction,"Craftsmen, Foremen_and_kindred",NA
3579,9132,1982,6,9,no,other,sí,no,1.596673571,Construction,"Craftsmen, Foremen_and_kindred",NA
3580,9132,1983,6,10,no,other,sí,no,1.512974552,Construction,"Craftsmen, Foremen_and_kindred",NA
3581,9132,1984,6,11,no,other,sí,no,1.618007863,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
3582,9132,1985,6,12,no,other,sí,no,1.514647348,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
3583,9132,1986,6,13,no,other,sí,no,1.851254729,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
3584,9132,1987,6,14,sí,other,sí,no,1.861078925,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
3585,9154,1980,15,2,sí,other,no,no,2.563853662,Transportation,Service_Workers,NA
3586,9154,1981,15,3,sí,other,no,no,2.530633329,Transportation,Service_Workers,NA
3587,9154,1982,15,4,sí,other,no,no,2.170792597,Transportation,Service_Workers,NA
3588,9154,1983,15,5,sí,other,no,no,2.197422423,Transportation,Service_Workers,south
3589,9154,1984,15,6,sí,other,no,no,2.454636767,Manufacturing,Service_Workers,NA
3590,9154,1985,15,7,sí,other,no,no,2.069024035,Transportation,Service_Workers,NA
3591,9154,1986,15,8,no,other,no,no,2.428655949,Transportation,Service_Workers,south
3592,9154,1987,15,9,sí,other,no,no,2.602088703,Transportation,Service_Workers,south
3593,9158,1980,12,4,no,other,sí,no,1.501065687,Trade,Operatives_and_kindred,south
3594,9158,1981,12,5,no,other,sí,no,1.403628679,Trade,Operatives_and_kindred,south
3595,9158,1982,12,6,no,other,sí,no,1.058481733,Trade,"Managers, Officials_and_Proprietors",south
3596,9158,1983,12,7,no,other,sí,no,1.146991174,Trade,Operatives_and_kindred,south
3597,9158,1984,12,8,no,other,sí,no,1.171720761,Trade,Operatives_and_kindred,south
3598,9158,1985,12,9,no,other,sí,no,1.075348167,Trade,Operatives_and_kindred,south
3599,9158,1986,12,10,no,other,sí,no,1.077325469,Trade,Operatives_and_kindred,south
3600,9158,1987,12,11,no,other,sí,no,1.096668724,Trade,Operatives_and_kindred,south
3601,9184,1980,11,3,no,other,sí,no,1.304898723,Trade,Operatives_and_kindred,south
3602,9184,1981,11,4,no,other,sí,no,1.203972804,Trade,Operatives_and_kindred,south
3603,9184,1982,11,5,no,other,sí,no,1.285038257,Trade,Operatives_and_kindred,south
3604,9184,1983,11,6,no,other,no,no,1.173516347,Trade,Operatives_and_kindred,south
3605,9184,1984,11,7,no,other,sí,no,1.114524248,Trade,Clerical_and_kindred,south
3606,9184,1985,11,8,no,other,sí,no,1.140434784,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",south
3607,9184,1986,11,9,no,other,sí,no,1.371391331,Transportation,Operatives_and_kindred,south
3608,9184,1987,11,10,no,other,sí,no,2.094187831,Manufacturing,Sales_Workers,south
3609,9230,1980,11,1,no,black,no,no,1.090123421,Trade,Service_Workers,north_east
3610,9230,1981,11,2,no,black,no,no,0.896692374,Trade,Service_Workers,north_east
3611,9230,1982,11,3,no,black,no,no,0.802493406,Entertainment,Service_Workers,north_east
3612,9230,1983,11,4,no,black,no,no,1.684382987,Trade,Service_Workers,north_east
3613,9230,1984,11,5,no,black,no,no,1.164603293,Manufacturing,Clerical_and_kindred,north_east
3614,9230,1985,11,6,no,black,no,no,1.729596019,Trade,"Managers, Officials_and_Proprietors",north_east
3615,9230,1986,11,7,sí,black,no,no,1.946564909,Public_Administration,Service_Workers,north_east
3616,9230,1987,11,8,sí,black,no,no,2.074653025,Public_Administration,Service_Workers,north_east
3617,9265,1980,11,1,no,hisp,no,no,1.235728373,Trade,"Managers, Officials_and_Proprietors",north_east
3618,9265,1981,11,2,no,hisp,no,no,0.997636371,Trade,"Managers, Officials_and_Proprietors",north_east
3619,9265,1982,11,3,no,hisp,no,no,1.4504383,Manufacturing,"Professional, Technical_and_kindred",north_east
3620,9265,1983,11,4,sí,hisp,no,no,1.494705451,Manufacturing,"Craftsmen, Foremen_and_kindred",north_east
3621,9265,1984,11,5,no,hisp,no,no,1.94855364,Manufacturing,"Professional, Technical_and_kindred",north_east
3622,9265,1985,11,6,no,hisp,no,no,1.894669656,Manufacturing,"Professional, Technical_and_kindred",north_east
3623,9265,1986,11,7,no,hisp,no,no,2.256119056,Trade,"Professional, Technical_and_kindred",north_east
3624,9265,1987,11,8,no,hisp,no,no,2.266544033,Trade,"Craftsmen, Foremen_and_kindred",north_east
3625,9367,1980,11,2,no,black,no,no,0.931694477,Entertainment,"Professional, Technical_and_kindred",north_east
3626,9367,1981,11,3,no,black,no,no,0.791587253,Professional_and_Related Service,Service_Workers,north_east
3627,9367,1982,11,4,no,black,no,no,1.315070544,Professional_and_Related Service,"Managers, Officials_and_Proprietors",north_east
3628,9367,1983,11,5,no,black,no,no,1.437211887,Professional_and_Related Service,Clerical_and_kindred,north_east
3629,9367,1984,11,6,no,black,no,no,1.480092857,Business_and_Repair_Service,"Managers, Officials_and_Proprietors",north_east
3630,9367,1985,11,7,no,black,no,no,1.678950399,Professional_and_Related Service,"Managers, Officials_and_Proprietors",north_east
3631,9367,1986,11,8,no,black,no,no,1.654086664,Business_and_Repair_Service,"Professional, Technical_and_kindred",north_east
3632,9367,1987,11,9,no,black,no,no,1.920502345,Business_and_Repair_Service,"Professional, Technical_and_kindred",north_east
3633,9390,1980,12,4,no,black,no,no,-0.887685475,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",north_east
3634,9390,1981,12,5,sí,black,no,no,1.981076592,Construction,Laborers_and_farmers,north_east
3635,9390,1982,12,6,sí,black,no,no,1.96635098,Construction,"Craftsmen, Foremen_and_kindred",north_east
3636,9390,1983,12,7,no,black,no,no,2.489866297,Construction,Laborers_and_farmers,north_east
3637,9390,1984,12,8,no,black,no,no,2.320027021,Construction,Laborers_and_farmers,north_east
3638,9390,1985,12,9,no,black,no,no,2.193790481,Construction,Laborers_and_farmers,north_east
3639,9390,1986,12,10,no,black,no,no,2.413879848,Construction,Laborers_and_farmers,north_east
3640,9390,1987,12,11,sí,black,no,no,2.191989732,Construction,"Craftsmen, Foremen_and_kindred",north_east
3641,9391,1980,11,3,no,black,no,no,1.32064708,Manufacturing,Operatives_and_kindred,north_east
3642,9391,1981,11,4,no,black,no,no,1.107580959,Professional_and_Related Service,Service_Workers,north_east
3643,9391,1982,11,5,no,black,no,no,1.758895456,Manufacturing,Clerical_and_kindred,north_east
3644,9391,1983,11,6,no,black,no,no,1.304936542,Trade,"Craftsmen, Foremen_and_kindred",north_east
3645,9391,1984,11,7,no,black,no,no,1.32075634,Construction,Laborers_and_farmers,north_east
3646,9391,1985,11,8,no,black,no,no,1.514647348,Construction,Laborers_and_farmers,north_east
3647,9391,1986,11,9,no,black,no,no,2.113618994,Construction,Operatives_and_kindred,north_east
3648,9391,1987,11,10,no,black,no,no,1.571355668,Construction,Operatives_and_kindred,north_east
3649,9418,1980,15,2,no,black,no,no,2.132865126,Manufacturing,"Professional, Technical_and_kindred",north_east
3650,9418,1981,15,3,no,black,no,no,2.146395677,Manufacturing,"Professional, Technical_and_kindred",north_east
3651,9418,1982,15,4,no,black,no,no,2.368899736,Manufacturing,"Professional, Technical_and_kindred",north_east
3652,9418,1983,15,5,no,black,sí,no,2.370011335,Manufacturing,"Professional, Technical_and_kindred",north_east
3653,9418,1984,15,6,no,black,sí,no,2.090276499,Manufacturing,"Professional, Technical_and_kindred",north_east
3654,9418,1985,15,7,no,black,sí,no,2.439650674,Manufacturing,"Professional, Technical_and_kindred",north_east
3655,9418,1986,15,8,no,black,sí,no,2.548255479,Manufacturing,"Professional, Technical_and_kindred",north_east
3656,9418,1987,15,9,no,black,sí,no,2.754728124,Trade,"Professional, Technical_and_kindred",north_east
3657,9424,1980,12,3,sí,hisp,no,no,2.035786232,Manufacturing,Operatives_and_kindred,north_east
3658,9424,1981,12,4,sí,hisp,no,no,1.877701899,Manufacturing,"Craftsmen, Foremen_and_kindred",north_east
3659,9424,1982,12,5,no,hisp,no,no,1.872824922,Manufacturing,Operatives_and_kindred,north_east
3660,9424,1983,12,6,sí,hisp,no,no,1.897260346,Manufacturing,Clerical_and_kindred,north_east
3661,9424,1984,12,7,sí,hisp,no,no,1.905689936,Manufacturing,Clerical_and_kindred,north_east
3662,9424,1985,12,8,sí,hisp,no,no,1.896014905,Manufacturing,Operatives_and_kindred,north_east
3663,9424,1986,12,9,sí,hisp,no,no,2.347233845,Manufacturing,"Craftsmen, Foremen_and_kindred",north_east
3664,9424,1987,12,10,sí,hisp,sí,no,2.278748381,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
3665,9447,1980,14,3,no,other,no,no,1.050256505,Trade,Clerical_and_kindred,north_east
3666,9447,1981,14,4,no,other,no,no,1.406853088,Professional_and_Related Service,"Professional, Technical_and_kindred",north_east
3667,9447,1982,14,5,no,other,no,no,0.896605947,Trade,Service_Workers,south
3668,9447,1983,14,6,no,other,no,no,2.418557269,Trade,Service_Workers,south
3669,9447,1984,14,7,no,other,no,no,1.849600469,Trade,Service_Workers,NA
3670,9447,1985,14,8,no,other,no,no,1.756392325,Trade,"Managers, Officials_and_Proprietors",NA
3671,9447,1986,14,9,no,other,no,no,1.778470384,Trade,"Managers, Officials_and_Proprietors",NA
3672,9447,1987,14,10,no,other,sí,no,1.96643944,Trade,"Managers, Officials_and_Proprietors",NA
3673,9449,1980,15,2,no,other,no,no,1.000601587,Trade,Service_Workers,north_east
3674,9449,1981,15,3,no,other,no,no,1.18510432,Professional_and_Related Service,"Professional, Technical_and_kindred",north_east
3675,9449,1982,15,4,no,other,no,no,1.507080652,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
3676,9449,1983,15,5,no,other,no,no,1.296552101,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
3677,9449,1984,15,6,no,other,no,no,1.665116749,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
3678,9449,1985,15,7,no,other,sí,no,1.901211678,Professional_and_Related Service,"Professional, Technical_and_kindred",north_east
3679,9449,1986,15,8,sí,other,sí,no,1.82048307,Professional_and_Related Service,"Professional, Technical_and_kindred",north_east
3680,9449,1987,15,9,sí,other,sí,no,2.021730624,Manufacturing,Sales_Workers,north_east
3681,9453,1980,15,2,sí,other,no,no,2.043009044,Professional_and_Related Service,"Professional, Technical_and_kindred",north_east
