"fecha","precio","habitaciones","baños","area_m2_util","area_m2_construida","pisos","año_construida","codigo_postal"
2014-06-11,237500000,3,2.25,151.4,234.1,2,2005,98029
2014-08-04,620207500,5,3.25,537.9,1275.2,2,2014,98006
2014-08-19,317500000,3,3,207.2,130.7,2.5,2013,98027
2014-11-05,1.75e+08,3,2.5,128.2,147.7,2,2012,98126
2014-12-29,172500000,3,3.5,122.6,107.9,3,2010,98125
2014-09-21,3.5e+08,2,2,138.4,66.2,3,2014,98109
2014-08-21,2.45e+08,3,2.25,118.9,141.2,2,2008,98107
2014-08-05,649944000,5,4,359.5,550.8,2,2014,98052
2014-09-10,289500000,2,2.5,118.9,97.6,2,2009,98119
2015-03-27,276250000,3,1.5,120.8,133.3,2,2007,98122
2015-02-04,233500000,4,2.75,201.6,466.7,2,2012,98059
2014-11-13,152500000,4,2.25,163.8,345.3,2,2012,98031
2014-05-09,1.06e+08,2,1.5,94.8,141.7,2,2004,98133
2014-08-21,214500000,4,2.5,170.9,426.7,2,2010,98053
2014-09-25,239975000,3,2,169.1,126.2,3,2014,98126
2014-12-18,412500000,3,3.5,248.1,278.7,2,2014,98117
2015-03-28,5.9e+08,6,6.5,581.6,1017.8,2,2007,98075
2014-06-13,1.25e+08,3,2.25,130.1,354.3,2,2012,98042
2014-10-27,144500000,2,1.5,107.8,200.5,2,1982,98034
2014-10-02,132500000,3,2.5,130.1,312.9,2,2013,98146
2014-05-15,1.72e+08,3,2.5,114.5,105,3,2007,98125
2014-07-09,374500000,4,2.75,250.8,557.4,2,1910,98116
2014-09-08,2.46e+08,4,2.5,236.9,592.9,2,2007,98065
2015-01-19,276250000,4,2.5,302.9,641.2,2,2008,98059
2014-11-12,326750000,2,2.5,156.1,115.2,2,2014,98102
2015-04-02,427500000,4,3.25,244.3,236.9,2,2006,98117
2014-11-19,166500000,3,1.5,117.1,534.9,2,1999,98006
2014-06-11,207500000,4,2.5,236.9,418.1,2,2009,98059
2014-11-07,222500000,4,3.25,320.5,464.5,2,2008,98178
2014-07-10,136750000,3,2.5,144,316.1,2,2009,98002
2014-06-06,484995000,4,2.5,385.5,783.7,2,2014,98075
2014-10-08,6e+08,5,3.5,362.3,408.8,2,2014,98107
2014-08-06,2.15e+08,3,3.25,144,134.2,3,2006,98115
2015-03-23,1.96e+08,4,2.5,197.9,371.6,2,2014,98146
2014-07-02,397500000,4,2.5,268.5,724.5,2,2005,98006
2014-06-30,228500000,3,2.5,113.3,123.6,2,2008,98117
2015-03-20,226500000,4,2.5,232.4,771.7,2,2013,98001
2014-05-09,1.88e+08,3,2,124.5,128.6,3,2008,98103
2014-08-04,234997500,4,2.5,218.3,353,2,2014,98059
2015-05-04,2.7e+08,3,2.5,168.2,365.1,2,2008,98053
2014-05-02,277500000,4,2.5,307.5,603.9,2,2012,98065
2014-07-25,222500000,3,2,150.5,473.9,1,2006,98118
2014-12-15,128475000,2,2,99.4,59,2,2008,98106
2014-10-06,148500000,4,2.5,207.2,460.1,2,2011,98002
2014-10-17,1.6e+08,4,2.5,183,423.5,2,2005,98038
2014-11-14,402500000,5,4.5,427.4,725.6,2,2006,98065
2014-08-01,399995000,4,2.75,288.9,562.1,2,2014,98052
2015-04-09,3.4e+08,4,2.5,324.2,341.6,2,2007,98072
2014-06-24,197500000,3,2.5,148.6,179.9,2,2007,98108
2014-12-02,3.66e+08,3,2.5,182.1,284.3,2,2010,98117
2014-08-02,81900000,2,2.5,92.9,101.5,2,2004,98118
2014-12-01,1.1e+08,2,2.5,92.9,101.5,2,2004,98118
2014-11-06,154312500,2,2,139.4,130.8,3,1999,98133
2015-03-31,187500000,3,2.5,225.2,551,2,2014,98042
2014-07-01,1.5e+08,4,2.5,214,355.4,2,2006,98092
2014-06-16,1.42e+08,3,2.5,174.7,558.2,2,2009,98042
2015-02-20,3.05e+08,2,2,112.4,68.7,2,2014,98112
2015-03-24,477500000,4,3.25,345.6,628.5,2,2012,98053
2014-06-27,4.91e+08,4,2.75,335.4,797.1,2,2014,98033
2014-05-22,179500000,3,1.5,126.3,82.2,3,2008,98103
2014-07-18,389690000,5,2.5,240.6,658.1,2,2014,98052
2014-06-30,7.55e+08,5,3.25,407.8,1045.2,2,2007,98040
2015-02-23,317500000,3,3,212.7,130.7,2.5,2014,98027
2014-08-26,5.3e+08,4,3.75,360.5,927.1,2.5,2007,98029
2014-07-16,194750000,3,2.5,125.4,81.2,3,2006,98136
2014-08-07,179900000,5,2.5,201.6,255.7,2,2014,98106
2014-05-27,199975000,3,3,120.4,97.6,3,2009,98125
2014-06-03,1.6e+08,3,3.25,142.1,148.8,2,2013,98106
2014-07-25,127950000,3,2.5,138.3,303.4,2,2014,98002
2015-02-09,1.9e+08,4,2.5,197.9,415,2,2014,98146
2014-09-18,2.9e+08,3,2.75,132.9,141.3,2,2009,98119
2015-04-29,272500000,5,3.75,221.1,675.2,1,2008,98106
2014-07-25,225650000,3,2.5,131.9,75.6,2,2008,98136
2014-06-16,426440000,4,3.25,320.5,574.5,2,2014,98074
2014-09-19,152500000,4,2.5,177.8,292.6,2,2009,98055
2015-04-30,147500000,2,1.5,91.8,100.3,3,2007,98125
2014-10-16,130500000,3,2.25,147.2,260.1,2,2012,98002
2015-03-17,2.8e+08,4,2.5,244.3,530.5,2,2001,98065
2014-09-19,397500000,4,3.25,327,487.7,2,2012,98053
2014-09-29,192475000,4,2.5,221.1,456.4,2,2006,98038
2014-05-08,2.5e+08,3,1.75,131,111.2,3,2012,98103
2015-02-05,3.2e+08,4,3.5,299.1,533.4,2,2013,98065
2014-11-21,2.09e+08,4,3.25,303.4,554.5,2,2014,98023
2014-10-10,399500000,3,2,236.9,445.4,2,2007,98115
2015-03-20,276450000,4,3.5,355.6,1755.9,2.5,2014,98001
2014-12-19,269975000,3,2.25,155.1,148.3,3,2014,98136
2015-01-20,262112500,4,2.5,283.9,1057.7,2,2014,98001
2015-02-02,212475000,2,1.5,92.9,110.4,3,2005,98115
2014-11-25,2.8e+08,3,3.25,142.1,165.9,2,2007,98117
2015-04-29,357500000,5,3,324.2,565.9,2,2009,98011
2014-05-22,1.5e+08,5,2.5,256.4,557.4,2,2006,98108
2015-02-24,202500000,3,2.5,133.8,200.9,2,2005,98029
2014-10-07,163500000,3,3,127.3,93,3,2009,98133
2014-12-09,429975000,6,4,295.4,608.6,2,2014,98074
2015-01-13,2.8e+08,4,3,252.7,703.3,2,2008,98133
2014-09-07,189950000,3,2.5,167.2,259.4,2,2011,98126
2015-05-01,312500000,3,2.5,299.1,595.4,2,2008,98059
2015-04-23,199048000,3,2.5,220.2,494.3,2,2014,98038
2014-11-20,157500000,3,2.5,131,123.1,2,2007,98106
2014-12-12,469500000,4,3.5,338.2,562,2,2014,98052
2014-07-25,3.37e+08,3,2.5,178.4,336.7,2,2003,98052
2014-08-14,1.53e+08,4,2.5,210.6,332.3,2,2014,98092
2014-07-09,1160500000,5,4.75,537,1579.7,2,2006,98040
2015-02-02,197475000,2,1,105.1,121.1,3,2011,98115
2014-09-18,457077000,3,3.5,273.1,597.5,2,2014,98075
2014-11-17,2.48e+08,3,2.5,202.5,421.1,2,2010,98011
2015-04-17,215050000,3,2.25,130.1,100.1,2,2009,98144
2014-07-08,224995000,4,2.5,249,514.6,2,2013,98045
2015-03-30,2.51e+08,4,2.5,249,514.6,2,2013,98045
2015-03-11,1.55e+08,3,2.5,120.8,335.6,2,2005,98118
2015-03-23,174975000,4,3.5,259.8,327,2.5,2013,98001
2014-09-19,312500000,2,1.75,135.6,139.4,2,2008,98103
2014-08-27,527356000,4,3.5,391.1,602.1,2,2014,98075
2014-07-07,3.4e+08,4,2.75,216.5,364.2,2,2005,98029
2014-05-15,414475000,4,3.5,365.1,527.7,2,2013,98027
2015-04-03,137475000,3,2.5,149.4,371.6,2,2014,98092
2015-03-12,146500000,2,2.25,149.6,182.8,2,1979,98056
2014-06-13,397500000,4,3.5,297.3,301.9,2,2007,98029
2014-09-22,141450000,4,2.5,158.9,325.2,2,2014,98002
2015-04-16,454975000,5,3.75,283.4,833.5,2,2014,98033
2014-11-04,461377500,4,3.5,330.7,460,2,2014,98074
2015-04-16,2.12e+08,4,2.5,246.2,806.9,2,2006,98001
2015-04-23,3.15e+08,3,2.5,324.2,1152.9,2,2009,98059
2014-12-22,4.05e+08,4,3.25,384.6,4289.6,2,2007,98011
2014-07-30,128351500,3,2,155.1,412.6,1,2014,98022
2014-05-15,193190000,3,2.5,159.8,334.5,2,2010,98053
2014-09-16,242500000,2,2,140.3,368,1,2010,98053
2015-02-11,137500000,3,2.25,134.7,375.3,2,2010,98038
2015-03-02,1.85e+08,4,2.5,168.3,466.9,2,2011,98055
2014-06-10,249975000,2,2.25,98.5,112.2,2,2005,98102
2015-04-24,2.51e+08,3,2.5,148.6,285.5,3,2009,98144
2014-06-20,3.27e+08,3,3.25,142.1,145.4,2,2005,98122
2014-07-14,287500000,4,2.25,192.3,114.3,3,2013,98116
2015-04-15,2.5e+08,4,2.5,337.2,695.1,2,2008,98188
2015-01-14,2.77e+08,3,2.5,198.8,383.3,2,2005,98027
2015-05-08,1.8e+08,4,1.75,186.7,1132.3,1,1960,98059
2015-04-29,309995000,4,2.75,244.3,418.2,2,2015,98028
2015-03-12,158750000,4,2.5,207.5,559.7,2,2012,98001
2014-08-28,282475000,4,2.75,277.8,420,2,2014,98028
2014-06-11,272500000,2,1.25,115.2,199.7,2,2014,98117
2015-05-01,166850000,3,2.5,207.2,469.2,2,2006,98042
2014-07-11,7.4e+08,3,3.25,343.7,210.3,2,1998,98033
2015-04-08,2.65e+08,4,3,212.7,474.3,2,2012,98028
2015-04-13,1.98e+08,2,1.5,88.3,80.4,3,2006,98107
2014-10-16,152500000,2,1.75,104.1,70.4,2,2012,98027
2014-05-22,1.9e+08,5,3.5,224.8,433.9,2,2013,98118
2015-03-03,152500000,4,2.5,159.2,301.9,2,2010,98055
2014-09-28,2.2e+08,4,2.5,207.2,524.9,2,2011,98056
2014-06-27,229500000,4,3,235,929,2,2013,98148
2015-03-06,2.65e+08,3,3.5,144,114.5,2,2005,98122
2015-04-16,3e+08,4,2.75,288.9,1042.8,2,2012,98059
2014-07-18,257500000,3,3,195.1,223.8,2,2008,98144
2015-04-08,137500000,4,2.5,199.7,345.7,2,2007,98002
2015-01-12,2.7e+08,3,1.75,151.4,130.4,2,2014,98107
2014-08-05,222500000,3,2.5,207.2,737.1,2,2005,98065
2015-04-07,142500000,3,2.5,122.6,88.7,3,2009,98106
2014-07-31,2.4e+08,3,2.5,147.7,132.9,2,2010,98144
2015-01-20,2.2e+08,5,3.25,242.5,338.4,2,2005,98118
2015-02-11,143725000,3,2.5,133.8,232.3,2,2008,98146
2015-04-01,253975000,4,2.5,244.3,583.7,2,2006,98059
2014-06-19,3.75e+08,3,3.5,314.9,936.3,2,2012,98056
2014-07-03,212500000,3,1.5,130.1,94.9,3,2007,98115
2014-12-02,2.1e+08,3,3.5,176.5,198.2,2,2009,98126
2014-05-10,197475000,3,2.5,125.4,116.1,3,2006,98136
2014-07-11,317500000,4,3.25,317.7,627.3,2,2012,98065
2015-05-06,256500000,3,2.5,199.7,15013.8,2,1995,98038
2015-05-05,1.9e+08,4,2.5,196,492.9,2,2012,98038
2014-05-21,5.65e+08,4,3.25,354,791.4,1,2007,98033
2014-06-08,2.7e+08,5,3,266.6,405.9,2,2007,98011
2015-04-27,176249500,2,2.25,115.2,65.5,2,2009,98027
2015-05-05,301500000,4,3.5,335.4,589.5,2,2008,98058
2014-05-30,342500000,4,2.5,214.6,473.8,2,2013,98177
2014-06-26,165337500,4,3,179.3,281.6,1,2006,98019
2014-06-05,137500000,3,3,129.1,100.3,2,2006,98118
2014-07-16,129975000,3,2.5,146.6,681.9,2,2010,98030
2014-07-29,220500000,3,2,159.8,1393.5,1,2011,98014
2014-12-03,567500000,5,3.75,436.6,1044,2,2006,98033
2014-12-05,2.95e+08,3,3.5,183,471.9,2,2007,98144
2014-09-18,248500000,3,2.25,135.6,125.7,2,2012,98116
2014-11-21,172750000,3,2.5,179.3,371.6,2,2014,98001
2014-06-23,281250000,3,2.25,120.8,84.3,2,2006,98102
2014-09-04,177500000,3,2.25,134.2,101,2,2005,98027
2014-09-05,172500000,2,2.25,79.9,64.7,2,2009,98118
2014-05-05,2.39e+08,3,2.5,282.4,421.3,2,2007,98056
2015-04-02,195750000,3,2.5,225.2,570.7,2,2014,98030
2015-04-12,132500000,2,1.5,100.7,318.4,2,1976,98125
2014-10-30,197500000,3,2.5,233.2,494.2,2,2005,98106
2014-07-27,143154000,2,1.5,113.3,96.2,3,2006,98133
2014-05-27,1.85e+08,2,2.25,118.9,77.6,2,2009,98118
2014-09-23,539500000,5,3.5,347.5,521.2,2,2014,98117
2014-10-15,149450000,3,2.5,172.1,371.6,2,2014,98002
2015-04-21,387500000,4,2.5,239.7,537.6,2,2007,98029
2014-06-24,3.95e+08,4,3.5,296.4,2921.8,2,2010,98027
2014-08-27,5.25e+08,3,2.5,315.9,475.6,2,2014,98115
2014-07-08,124500000,2,1.5,101.3,249.5,2,1982,98034
2014-09-29,1.74e+08,3,2,219.3,570.9,1,2011,98030
2014-11-14,1.79e+08,5,2.5,228.5,520.6,2,2011,98038
2014-06-25,1.3e+08,5,2.5,188.1,720.9,2,2007,98001
2014-06-04,382500000,4,3,409.7,474.2,2,2006,98065
2014-05-28,369500000,3,2.5,261.1,501.7,2,2005,98052
2014-05-05,4.45e+08,5,3.5,417.1,557.4,2,2006,98027
2014-06-07,2.31e+08,4,2.5,285.2,597.6,2,2006,98055
2014-07-08,1.9e+08,4,2.5,184.3,3010.1,1,1962,98198
2015-05-11,3.85e+08,5,3.5,441.3,765,2,2013,98198
2014-08-18,320500000,4,3.25,256.4,381.3,2,2014,98056
2015-04-17,1.15e+09,4,4,405.1,759.5,2.5,2007,98008
2015-05-04,184500000,4,2.5,284.3,2531.7,1.5,2008,98022
2014-09-16,5.56e+08,4,3,257.3,246.2,2,2014,98109
2014-08-28,178500000,5,2.5,277.8,858.4,2,2015,98133
2014-11-26,3.25e+08,3,2.75,143.1,116.2,2,2002,98102
2014-06-25,281750000,3,2.5,130.1,121.9,3.5,2007,98103
2014-06-17,172500000,3,2.5,156.1,207.1,2,2007,98155
2014-07-25,239975000,3,2,210,665.5,1,2012,98058
2014-05-13,3.3e+08,4,3.5,315.9,482.7,2,2012,98065
2014-07-29,4e+08,4,2.5,272.2,464.5,2,2007,98006
2014-07-24,126550500,3,2,115.1,560.8,1,2009,98030
2014-09-29,277500000,3,3.5,195.1,230.3,2,2011,98118
2014-06-26,1.2e+08,4,1,111.5,201.7,1.5,1933,98133
2015-05-04,1.9e+08,4,1,111.5,201.7,1.5,1933,98133
2014-11-17,119500000,2,1.5,63.2,71.7,2,2005,98103
2015-03-18,3.8e+08,4,3.25,249.9,371.1,2,2014,98136
2014-08-26,2.15e+08,4,2.5,255.5,668.9,2,2011,98019
2014-05-22,3.3e+08,3,2.5,227.6,402.5,2,2010,98053
2014-08-20,199981500,4,2.5,243.4,376.3,2,2014,98146
2014-07-18,205500000,2,2,105,106.7,2,2007,98122
2014-06-27,241726500,4,2.75,259.2,513.5,2,2014,98045
2014-11-10,234975000,3,2,169.1,126.1,3,2014,98126
2014-07-15,252029000,4,2.75,270.3,693.7,2,2013,98045
2015-04-28,212998000,4,2.5,238.6,464.5,2,2014,98092
2014-07-08,380002500,4,2.75,287.1,544.3,2,2010,98074
2015-04-20,349999500,2,2,135.6,100.8,2,2014,98112
2014-07-16,374975000,3,2.5,186.7,210.2,2,2014,98122
2014-07-08,337300000,4,2.5,242.5,477.5,2,2006,98103
2015-02-24,2.25e+08,2,1.5,89.2,92.9,2,2008,98103
2015-04-07,1.36e+08,3,2.5,142,707.5,2,2011,98030
2014-07-14,2.25e+08,2,1.5,121.7,117.4,2,2006,98106
2015-05-05,321975000,3,2.25,163.5,197.1,3,2015,98116
2014-11-10,1.45e+08,3,2.5,131.9,329.1,2,2007,98133
2014-10-08,1.89e+08,3,2.5,153.3,193.4,3,2007,98133
2014-06-19,364025000,3,2.5,215.5,629.4,1,2008,98053
2015-04-26,249580000,4,2.5,244.1,1065.2,2,2014,98001
2014-12-01,2.68e+08,4,2.5,234.1,448.8,2,2009,98072
2015-02-05,209950000,5,3.5,267.6,464.5,2,2012,98038
2014-12-10,234500000,3,2.25,133.8,126.5,3,2014,98117
2015-04-08,1.87e+08,3,2.5,203,561.3,2,2009,98030
2014-07-28,91284000,4,1.5,139.4,195.7,2,2014,98108
2014-06-26,167444000,3,2.5,164.3,680.4,2,2012,98092
2014-09-17,399950000,4,4,339.1,1693,2,2013,98006
2014-05-12,191500000,4,2.5,200.7,578.1,2,2010,98038
2014-12-18,2.9e+08,3,2.5,169.1,34803,2,1999,98014
2014-07-07,175999500,3,2.5,220.2,390.2,2,2014,98038
2015-02-23,662500000,3,3,295.4,256.2,2,2008,98109
2015-01-25,1.56e+08,3,2.5,165.4,378.8,2,2011,98038
2014-09-12,337475000,4,3.5,246.2,290.5,2,2011,98027
2014-12-29,552500000,5,2.75,306.6,702.3,2,2007,98052
2015-03-13,207500000,2,2.5,107.8,113.2,3,2007,98107
2014-07-10,6.25e+08,3,3,321.4,497.3,2,2007,98116
2014-09-19,104400000,3,2.5,129.1,227.6,2,2009,98118
2014-10-29,2.26e+08,2,2.5,117.1,105.1,3,2006,98107
2015-04-22,418500000,5,2.75,273.1,485.4,2,2010,98052
2015-02-24,3.9e+08,5,3.5,296.4,394.6,2,2013,98052
2014-10-02,742500000,4,3.5,365.1,568.6,2,2007,98105
2014-09-26,8e+08,5,3.75,331.7,940.6,2,2014,98040
2014-09-18,184973000,3,2.5,224.8,439,2,2014,98038
2014-06-08,2.65e+08,3,2.75,315.9,668.9,2,2009,98056
2015-03-20,1.93e+08,4,2.5,230.2,564.8,2,2012,98030
2015-02-18,9.5e+08,4,2.5,285.2,727.4,2,2009,98144
2014-09-11,367500000,4,3.5,297.3,706.5,2,2013,98198
2014-10-02,8.75e+08,5,3.25,537.9,1183.5,2,2014,98006
2015-02-23,244975000,3,2.25,147.7,86,3,2014,98136
2015-04-13,178750000,3,3,160.7,134,2,2008,98106
2014-05-20,164997500,4,2.5,214,341.9,2,2013,98001
2014-09-25,2.07e+08,3,2.5,166.3,348.8,2,2013,98065
2014-12-10,266750000,3,3.5,231.3,326.7,2,2005,98027
2015-03-05,201197500,4,2.5,248,500.3,2,2014,98092
2015-04-10,362500000,4,3.25,242.5,237.1,2,2008,98027
2014-08-28,637500000,6,5.25,572.3,2553.9,2,2007,98074
2014-09-17,119900000,2,1.75,119.8,138.7,2,2014,98106
2014-09-04,308475000,5,3.5,330.7,465.3,2,2013,98106
2014-10-01,6.29e+08,4,3.25,405.1,557.4,2,2007,98027
2014-06-17,217500000,3,2.25,114.3,115,2,2009,98199
2014-08-15,462500000,4,3.25,338.2,5582.2,2,2005,98074
2015-04-28,315750000,2,2.5,165.4,231.6,3,1981,98107
2015-03-30,199997500,3,1.5,105.9,99.3,3,2005,98103
2014-05-06,184975000,3,2,118,122.6,3,2006,98103
2015-04-23,237500000,5,3.5,258.3,332.9,2,2005,98059
2014-11-25,176500000,4,2.5,177.6,464.5,2,2012,98001
2015-02-25,164975000,4,2.5,213.7,900.2,2,2006,98023
2015-03-13,183500000,3,2.5,262.7,376.3,2,2013,98030
2014-09-05,223750000,4,2.5,225.3,837.7,2,2013,98001
2014-07-09,297500000,4,3.25,346.5,423.6,2,2015,98103
2014-09-04,162500000,1,1,67.8,180.4,1,2009,98144
2015-02-03,3.45e+08,2,2.5,184.9,163.1,3,2005,98102
2014-11-11,164975000,3,2.5,120.8,75.4,2,2008,98144
2015-01-28,199750000,4,2.5,237.8,696,2,2014,98188
2015-01-21,277500000,5,2.5,227.6,468.9,2,2007,98011
2014-10-01,213500000,2,1.5,133.8,67.4,2,2011,98126
2014-10-20,187500000,3,2.25,105.9,144.6,3,2007,98103
2014-05-08,249500000,2,1.5,103.1,88.9,2,2005,98119
2014-07-18,3.75e+08,3,2.5,243.4,4072.1,2,2013,98053
2014-12-29,168450000,3,2.5,157,111.5,2,2014,98106
2014-09-19,277500000,2,2.75,181.2,149.6,3,2009,98144
2014-11-06,637500000,4,3.5,327.9,754.9,2,2007,98033
2014-10-14,499975000,4,3.5,307.5,435.2,2,2014,98116
2014-06-25,487500000,5,3,243.4,508.8,2,2009,98115
2015-02-19,149500000,3,2.25,125.4,332.8,2,2010,98031
2015-04-17,239500000,2,2.5,161.7,133.7,2,2007,98034
2015-04-17,2.14e+08,3,2.5,153.3,204.5,3,2007,98133
2014-08-29,204500000,3,2.5,175.6,603.9,2,2012,98074
2015-03-26,399250000,3,3,181.2,170.3,3,2009,98004
2014-12-12,344500000,4,3.5,417.1,539.3,2,2006,98065
2014-05-08,187500000,6,2.25,297.8,538.2,2,2012,98032
2014-07-17,387500000,4,3.5,383.7,7230.8,2,2011,98042
2014-10-14,319991500,5,3,260.1,529.5,2,2014,98059
2015-03-26,1.5e+08,4,3,184.3,410.5,2,2010,98002
2014-12-22,313500000,4,2.5,255.5,1099,2,2014,98059
2015-04-15,137500000,3,2.75,161.7,534.8,1,2010,98022
2014-09-26,176400000,4,2.25,167.2,255.7,2,2014,98106
2015-03-12,282500000,3,2.25,143.1,93.4,3,2008,98103
2015-04-14,382500000,4,2.25,188.6,206.4,2,2015,98117
2015-04-09,3.22e+08,4,2.5,307.5,449.6,2,2007,98072
2015-02-23,230500000,3,1.5,118,131.6,3,2007,98115
2014-12-23,135250000,5,2.5,223.5,659,2,2006,98001
2014-07-01,3.2e+08,2,2.25,143.1,89.7,3,2007,98122
2014-08-05,228500000,4,2.5,262,648.7,2,2013,98001
2014-12-01,177500000,5,2.5,236,473.8,2,2014,98168
2014-12-15,1.78e+08,2,2.25,114.3,91.9,3,2007,98103
2014-08-05,212500000,4,2.5,176.5,257,2,2014,98106
2014-09-23,281250000,5,2.75,271.3,587.8,2,2007,98059
2014-07-01,2.3e+08,3,2.5,134.7,97.8,2,2008,98107
2015-04-06,3.95e+08,4,3,498.9,6489.1,2,2005,98042
2015-03-18,200500000,3,2,118,123.8,3,2006,98103
2014-08-28,547500000,3,2.5,236.9,473.8,2,2014,98115
2015-04-03,4.25e+08,4,3,285.2,664.3,2,2007,98052
2014-07-02,137250000,3,2.25,134.7,376.3,2,2010,98038
2015-04-15,9.7e+08,5,3.5,393,1535.3,2,2008,98004
2014-08-04,4.04e+08,4,2.5,323.3,581.8,2,2003,98053
2014-05-15,1.56e+08,3,2.25,138.4,90.5,2,2009,98106
2014-06-16,1.6e+08,3,2.25,111.5,130.1,3,2005,98133
2015-01-13,2.05e+08,3,2.5,199.7,402.5,2,2013,98019
2014-06-20,362500000,3,3.5,342.8,821,2,2001,98065
2014-10-15,167500000,4,2.5,176.5,306.7,2,2007,98178
2015-01-20,259995000,4,3.25,157,122.7,2,2014,98052
2014-06-10,266556000,4,2.75,259.2,822.5,2,2013,98045
2014-10-28,137450000,3,2,179.9,614.3,2,2014,98001
2014-12-22,162500000,2,2.25,106.8,66.1,2,2013,98027
2014-05-29,1.75e+08,4,2.5,189.5,2104.5,2,2011,98168
2014-09-23,2.75e+08,4,2.5,229.5,700.4,2,2006,98028
2015-03-09,155925000,4,2.5,175.6,386.3,2,2014,98042
2015-02-10,2.63e+08,3,2.5,151.1,147.1,2.5,2007,98122
2014-10-01,187500000,4,2.5,209,492.9,2,2012,98038
2015-02-23,149999500,3,2.25,125.4,114.6,2,2007,98106
2014-09-19,2.18e+08,3,2.5,135.6,115,2,2008,98107
2014-12-12,151500000,3,2.5,191,331.1,2,2014,98092
2014-07-01,262500000,2,2.5,107.8,135.5,2,2012,98119
2014-06-13,287500000,3,3,128.6,119.6,2,2006,98102
2014-10-24,2.1e+08,2,1.5,102.2,102.8,3,2008,98103
2014-06-11,164975000,3,2.5,228.2,702.9,2,2012,98023
2014-10-21,9.15e+08,4,4.25,418.1,19991.4,2,2009,98029
2015-04-08,587500000,4,3.25,351.2,938.2,1,2006,98006
2014-09-11,249975000,2,2.5,122.6,107.5,2,2014,98107
2014-05-27,574500000,4,3,551.8,1071.5,2,2004,98065
2015-02-18,2e+08,3,2,153.3,467,1.5,2009,98065
2014-06-27,123475000,3,3,155.1,412.5,1,2014,98022
2014-08-06,3.15e+08,3,3.25,149.6,118.5,2,2005,98102
2014-09-12,280500000,5,2.75,313.1,958.3,2,2006,98059
2014-12-08,143500000,4,2.5,247.1,379.2,2,2010,98042
2015-03-31,3e+08,3,3.25,157,136.8,2,2008,98109
2014-08-28,2.45e+08,3,2.25,150.5,98.7,3,2014,98122
2015-03-30,1.65e+08,3,1.75,120.8,89,2,2011,98108
2014-12-01,143475000,4,2.5,149.6,376.4,2,2013,98042
2015-04-23,7.75e+08,3,3.25,327.9,457.1,2,2015,98109
2015-02-12,4.4e+08,4,2.5,329.8,800.6,2,2007,98052
2014-10-13,288725000,3,3,160.7,163,3,2014,98117
2015-04-30,202500000,5,2.75,223,455.2,2,2011,98038
2014-07-07,2.55e+08,3,2.5,131.9,114.9,3,2014,98107
2014-08-12,232500000,2,1.5,113.3,104.1,2.5,2008,98199
2014-07-07,6.5e+08,4,2.25,219.3,371.6,2,2013,98112
2015-04-08,304500000,4,3.5,370.7,1047,2,2007,98055
2014-09-11,1.68e+08,3,2.5,117.1,112.5,3,2004,98103
2015-01-08,187500000,3,2.5,146.8,223.6,2,2013,98126
2014-12-04,147250000,3,2.5,163.5,249.7,2,2005,98059
2014-11-25,462500000,5,3.5,317.7,391.7,2,2008,98115
2014-12-15,3.65e+08,5,2.75,266.6,612.5,2,2006,98052
2014-09-19,1.4e+08,4,2.5,179.7,527.4,2,2013,98001
2014-08-15,2.5e+08,3,1.5,113.3,89.4,3,2014,98107
2015-03-24,302500000,3,2.75,227.6,534.2,2,2013,98065
2014-05-16,189975000,3,3.25,172.8,166,3,2007,98155
2015-03-23,302500000,3,2.5,139.4,104,3,2008,98109
2015-05-01,3.6e+08,2,1.75,145.9,102.9,3,2007,98004
2014-11-03,274950000,3,2,118.9,89.2,2,2014,98122
2015-01-21,213500000,3,2.5,296.5,525.2,2,2014,98023
2014-10-28,2.46e+08,3,2.5,157,137.4,3,2005,98122
2014-05-05,209595000,2,2.5,147.7,132.5,2,2014,98029
2014-11-12,3.25e+08,3,2.5,266.6,677.1,2,2012,98011
2014-11-24,189975000,4,2.5,239.7,447.6,2,2005,98038
2014-07-28,134900000,4,2.75,170,317.7,2,2012,98198
2014-08-13,203500000,4,2.5,271.9,557.4,2,2011,98042
2015-04-15,2.9e+08,3,1.5,122.6,116.1,3,2008,98103
2015-01-16,194850000,3,2.5,159.8,332.7,2,2011,98053
2015-03-11,5.5e+07,2,1,76.9,420.3,1,1968,98001
2014-07-31,1.15e+08,3,1.5,96.6,117.4,2,2015,98144
2014-08-29,266690000,4,2.75,259.2,621.1,2,2014,98045
2014-09-18,147750000,3,2.5,131,123.7,2,2014,98108
2014-10-07,4.3e+08,4,4.5,375.3,780.4,2,2006,98052
2014-07-08,4.06e+08,4,3.5,313.1,337.6,2,2007,98029
2014-06-05,162250000,3,2.5,154.2,370.7,2,2009,98118
2015-03-26,96500000,2,1.75,84.5,236.9,1,2004,98038
2014-05-22,177500000,3,2.25,118.9,89.1,3,2005,98103
2014-06-14,262500000,4,2.75,219.3,457.5,2,2008,98028
2015-02-27,185475000,3,2.5,235,896.8,2,2012,98042
2014-11-07,6.21e+08,4,3.5,436.6,946,1,2002,98033
2015-05-04,4.75e+08,3,2.5,258.3,25551.4,1,2006,98045
2014-09-18,444495000,4,2.75,328.9,511,2,2014,98074
2015-03-19,352500000,3,2.5,146.8,122.7,2,2014,98107
